"lat","lng","count"
"-74.006924","40.754012","2"
"-73.994574","40.769907","6"
"40.741229","-74.008873","6"
"40.782352","-73.986595","2"
"40.742811","-73.997007","2"
"-73.987182","40.733293","6"
"-73.958504","40.800545","2"
"40.759165","-73.977201","2"
"40.743431","-73.99658","2"
"-74.00031","40.762541","2"
"-74.011044","40.725168","6"
"-74.012033","40.720418","6"
"40.767912","-73.995776","6"
"-73.997785","40.724235","2"
"-73.970954","40.76422","6"
"-74.00786","40.746795","2"
"40.751499","-73.99346","2"
"40.80039","-73.95834","2"
"40.800342","-73.958137","2"
"-74.011541","40.722863","6"
"40.758639","-73.985087","2"
"40.743529","-73.977271","2"
"-73.982254","40.75739","2"
"-74.01232","40.719134","6"
"-73.974683","40.75911","2"
"-74.014345","40.711883","2"
"-73.97384","40.757121","2"
"-73.998047","40.764868","6"
"40.720308","-74.012033","6"
"40.750786","-74.00786","2"
"-73.994637","40.770978","2"
"-74.014228","40.712155","2"
"40.731181","-74.010338","6"
"-73.981897","40.762965","2"
"40.760989","-73.972851","2"
"40.738686","-73.995446","2"
"-73.993262","40.72958","2"
"40.800545","-73.958494","2"
"40.77727","-73.991118","2"
"-73.988431","40.779837","2"
"40.764142","-73.998495","6"
"40.777533","-73.974532","6"
"-73.9543","40.800617","2"
"-73.957857","40.800611","2"
"-73.99527","40.727211","2"
"40.774281","-73.976912","2"
"-73.986895","40.781605","2"
"-74.007849","40.746869","2"
"40.762978","-73.999587","2"
"-73.980655","40.745131","2"
"40.756654","-73.979024","12"
"40.758538","-73.982965","2"
"-74.01178","40.721631","6"
"-73.998969","40.763618","6"
"40.800515","-73.958479","2"
